"Date","Game","Team","Opponent","Home","Win","PIR","OppPIR","TeamGroup","OppGroup"
2017-01-16,39,"DEN","ORL","1","1",149,124,3,1
2017-01-17,40,"DEN","LAL","0","1",149,120,3,1
2017-01-21,42,"DEN","LAC","1","1",151,93,3,4
2017-01-22,43,"DEN","MIN","0","0",124,123,3,3
2017-01-28,46,"DEN","PHO","0","1",146,105,3,1
2017-01-31,47,"DEN","LAL","0","0",125,142,3,1
2017-02-01,48,"DEN","MEM","1","0",107,134,3,1
2017-02-06,51,"DEN","DAL","1","1",142,82,3,2
2017-02-10,53,"DEN","NYK","0","1",155,146,3,1
2017-02-13,55,"DEN","GSW","1","1",152,123,3,4
2017-02-23,57,"DEN","SAC","0","0",103,142,3,2
2017-03-01,61,"DEN","MIL","0","1",126,105,3,2
2017-03-04,62,"DEN","CHO","1","0",107,136,3,3
2017-03-06,63,"DEN","SAC","1","1",127,99,3,2
2017-03-08,64,"DEN","WAS","1","0",125,149,3,3
2017-03-13,67,"DEN","LAL","1","1",166,88,3,1
2017-03-18,69,"DEN","HOU","1","0",110,118,3,4
2017-03-20,70,"DEN","HOU","0","0",147,133,3,4
2017-03-24,72,"DEN","IND","0","1",152,112,3,2
2017-03-26,73,"DEN","NOP","1","0",94,148,3,4
2017-03-28,74,"DEN","POR","0","0",115,133,3,3
2017-04-02,76,"DEN","MIA","0","1",140,118,3,2
2017-04-05,78,"DEN","HOU","0","0",111,116,3,4
2017-04-07,79,"DEN","NOP","1","1",152,97,3,4
2017-04-09,80,"DEN","OKC","1","0",122,112,3,4
2017-04-11,81,"DEN","DAL","0","1",130,103,3,2
2016-10-28,2,"DET","ORL","1","1",139,76,1,1
2016-10-30,3,"DET","MIL","1","1",120,85,1,2
2016-11-01,4,"DET","NYK","1","1",109,91,1,1
2016-11-02,5,"DET","BRK","0","0",112,126,1,1
2016-11-05,6,"DET","DEN","1","1",124,69,1,3
2016-11-07,7,"DET","LAC","0","0",65,152,1,4
2016-11-14,11,"DET","OKC","1","1",129,73,1,4
2016-11-16,12,"DET","NYK","0","0",101,133,1,1
2016-11-18,13,"DET","CLE","0","0",74,134,1,4
2016-11-23,16,"DET","MIA","1","1",134,70,1,2
2016-11-25,17,"DET","LAC","1","1",117,113,1,4
2016-11-26,18,"DET","OKC","0","0",75,119,1,4
2016-11-29,19,"DET","CHO","0","1",121,98,1,3
2016-12-02,21,"DET","ATL","0","1",145,79,1,3
2016-12-06,23,"DET","CHI","1","1",111,97,1,2
2016-12-07,24,"DET","CHO","0","0",87,88,1,3
2016-12-11,26,"DET","PHI","1","0",67,128,1,1
2016-12-16,28,"DET","WAS","0","0",117,147,1,3
2016-12-17,29,"DET","IND","1","0",88,128,1,2
2016-12-23,32,"DET","GSW","1","0",117,146,1,4
2016-12-26,33,"DET","CLE","1","1",123,85,1,4
2016-12-28,34,"DET","MIL","1","0",103,156,1,2
2016-12-30,35,"DET","ATL","0","0",105,116,1,3
2017-01-01,36,"DET","MIA","0","1",119,102,1,2
2017-01-03,37,"DET","IND","1","0",120,155,1,2
2017-01-05,38,"DET","CHO","1","1",128,123,1,3
2017-01-10,40,"DET","SAC","0","0",90,110,1,2
2017-01-13,42,"DET","UTA","0","0",64,139,1,2
2017-01-15,43,"DET","LAL","0","1",110,104,1,1
2017-01-18,44,"DET","ATL","1","1",131,94,1,3
2017-01-21,45,"DET","WAS","1","1",122,128,1,3
2017-01-23,46,"DET","SAC","1","0",108,133,1,2
2017-01-28,47,"DET","MIA","0","0",102,124,1,2
2017-02-01,49,"DET","NOP","1","1",139,105,1,4
2017-02-06,52,"DET","PHI","1","1",139,91,1,1
2017-02-10,54,"DET","SAS","1","0",91,123,1,4
2017-02-12,55,"DET","TOR","0","1",101,107,1,4
2017-02-13,56,"DET","MIL","0","0",86,122,1,2
2017-02-23,58,"DET","CHO","1","1",126,127,1,3
2017-03-01,61,"DET","NOP","0","0",73,135,1,4
2017-03-04,62,"DET","PHI","0","1",183,95,1,1
2017-03-06,63,"DET","CHI","1","1",129,96,1,2
2017-03-08,64,"DET","IND","0","0",100,137,1,2
2017-03-14,67,"DET","CLE","0","0",93,159,1,4
2017-03-15,68,"DET","UTA","1","0",77,118,1,2
2017-03-17,69,"DET","TOR","1","0",77,95,1,4
2017-03-19,70,"DET","PHO","1","1",129,89,1,1
2017-03-21,71,"DET","BRK","0","0",107,102,1,1
2017-03-24,73,"DET","ORL","0","0",85,147,1,1
2017-03-28,75,"DET","MIA","1","0",104,105,1,2
2017-03-30,76,"DET","BRK","1","1",105,76,1,1
2017-04-05,78,"DET","TOR","1","0",109,123,1,4
2017-04-07,79,"DET","HOU","0","1",123,124,1,4
2017-04-09,80,"DET","MEM","0","1",115,94,1,1
2017-04-10,81,"DET","WAS","1","0",99,136,1,3
2016-10-25,1,"GSW","SAS","1","0",107,152,4,4
2016-10-28,2,"GSW","NOP","0","1",146,127,4,4
2016-10-30,3,"GSW","PHO","0","1",116,106,4,1
2016-11-01,4,"GSW","POR","0","1",159,101,4,3
2016-11-03,5,"GSW","OKC","1","1",152,75,4,4
2016-11-04,6,"GSW","LAL","0","0",107,131,4,1
2016-11-07,7,"GSW","NOP","1","1",143,115,4,4
2016-11-10,9,"GSW","DEN","0","1",165,96,4,3
2016-11-16,11,"GSW","TOR","0","1",150,125,4,4
2016-11-18,12,"GSW","BOS","0","1",131,91,4,3
2016-11-23,15,"GSW","LAL","1","1",206,93,4,1
2016-11-25,16,"GSW","LAL","0","1",134,77,4,1
2016-11-26,17,"GSW","MIN","1","1",143,95,4,3
2016-12-01,19,"GSW","HOU","1","0",142,134,4,4
2016-12-03,20,"GSW","PHO","1","1",181,95,4,1
2016-12-05,21,"GSW","IND","1","1",193,103,4,2
2016-12-07,22,"GSW","LAC","0","1",145,85,4,4
2016-12-08,23,"GSW","UTA","0","1",126,99,4,2
2016-12-10,24,"GSW","MEM","0","0",77,129,4,1
2016-12-11,25,"GSW","MIN","0","1",135,112,4,3
2016-12-15,27,"GSW","NYK","1","1",134,94,4,1
2016-12-17,28,"GSW","POR","1","1",180,71,4,3
2016-12-20,29,"GSW","UTA","1","1",128,56,4,2
2016-12-22,30,"GSW","BRK","0","1",141,100,4,1
2016-12-23,31,"GSW","DET","0","1",146,117,4,1
2016-12-25,32,"GSW","CLE","0","0",117,111,4,4
2016-12-28,33,"GSW","TOR","1","1",156,114,4,4
2016-12-30,34,"GSW","DAL","1","1",127,109,4,2
2017-01-02,35,"GSW","DEN","1","1",154,132,4,3
2017-01-04,36,"GSW","POR","1","1",156,113,4,3
2017-01-06,37,"GSW","MEM","1","0",137,136,4,1
2017-01-10,39,"GSW","MIA","1","1",136,96,4,2
2017-01-16,41,"GSW","CLE","1","1",171,59,4,4
2017-01-18,42,"GSW","OKC","1","1",156,89,4,4
2017-01-20,43,"GSW","HOU","0","1",146,110,4,4
2017-01-22,44,"GSW","ORL","0","1",139,95,4,1
2017-01-23,45,"GSW","MIA","0","0",111,108,4,2
2017-01-25,46,"GSW","CHO","0","1",133,102,4,3
2017-01-28,47,"GSW","LAC","1","1",193,87,4,4
2017-01-29,48,"GSW","POR","0","1",136,112,4,3
2017-02-01,49,"GSW","CHO","1","1",161,126,4,3
2017-02-02,50,"GSW","LAC","0","1",153,137,4,4
2017-02-10,53,"GSW","MEM","0","1",153,91,4,1
2017-02-13,55,"GSW","DEN","0","0",123,152,4,3
2017-02-23,57,"GSW","LAC","1","1",157,105,4,4
2017-02-25,58,"GSW","BRK","1","1",141,91,4,1
2017-02-27,59,"GSW","PHI","0","1",149,107,4,1
2017-03-02,61,"GSW","CHI","0","0",89,108,4,2
2017-03-06,63,"GSW","ATL","0","1",139,112,4,3
2017-03-08,64,"GSW","BOS","1","0",97,120,4,3
2017-03-14,67,"GSW","PHI","1","1",107,111,4,1
2017-03-18,69,"GSW","MIL","1","1",150,87,4,2
2017-03-20,70,"GSW","OKC","0","1",132,85,4,4
2017-03-21,71,"GSW","DAL","0","1",142,92,4,2
2017-03-24,72,"GSW","SAC","1","1",155,101,4,2
2017-03-26,73,"GSW","MEM","1","1",130,96,4,1
2017-03-28,74,"GSW","HOU","0","1",126,113,4,4
2017-03-29,75,"GSW","SAS","0","1",114,112,4,4
2017-04-02,77,"GSW","WAS","1","1",174,114,4,3
2017-04-05,79,"GSW","PHO","0","1",141,111,4,1
2017-04-08,80,"GSW","NOP","1","1",161,100,4,4
2017-04-10,81,"GSW","UTA","1","0",115,121,4,2
2016-10-28,2,"HOU","DAL","0","1",111,100,4,2
2016-10-30,3,"HOU","DAL","1","1",87,97,4,2
2016-11-01,4,"HOU","CLE","0","0",121,148,4,4
2016-11-02,5,"HOU","NYK","0","1",138,86,4,1
2016-11-05,6,"HOU","ATL","0","0",83,145,4,3
2016-11-07,7,"HOU","WAS","0","1",126,113,4,3
2016-11-14,10,"HOU","PHI","1","1",126,84,4,1
2016-11-16,11,"HOU","OKC","0","0",114,118,4,4
2016-11-23,15,"HOU","TOR","1","0",103,139,4,4
2016-11-25,16,"HOU","SAC","0","1",126,118,4,2
2016-11-27,17,"HOU","POR","0","1",152,109,4,3
2016-11-29,18,"HOU","UTA","0","0",92,141,4,2
2016-12-01,19,"HOU","GSW","0","1",134,142,4,4
2016-12-02,20,"HOU","DEN","0","1",156,101,4,3
2016-12-05,21,"HOU","BOS","1","1",128,104,4,3
2016-12-07,22,"HOU","LAL","1","1",172,78,4,1
2016-12-10,24,"HOU","DAL","1","1",134,86,4,2
2016-12-16,27,"HOU","NOP","1","1",138,94,4,4
2016-12-17,28,"HOU","MIN","0","1",117,126,4,3
2016-12-20,29,"HOU","SAS","1","0",107,112,4,4
2016-12-23,31,"HOU","MEM","0","0",109,135,4,1
2016-12-26,32,"HOU","PHO","1","1",146,118,4,1
2016-12-27,33,"HOU","DAL","0","1",139,112,4,2
2016-12-30,34,"HOU","LAC","1","1",179,106,4,4
2016-12-31,35,"HOU","NYK","1","1",139,127,4,1
2017-01-02,36,"HOU","WAS","1","1",124,83,4,3
2017-01-05,37,"HOU","OKC","1","1",126,132,4,4
2017-01-06,38,"HOU","ORL","0","1",114,98,4,1
2017-01-10,40,"HOU","CHO","1","1",142,124,4,3
2017-01-11,41,"HOU","MIN","0","0",88,160,4,3
2017-01-13,42,"HOU","MEM","1","0",104,114,4,1
2017-01-15,43,"HOU","BRK","0","1",163,114,4,1
2017-01-17,44,"HOU","MIA","0","0",114,112,4,2
2017-01-18,45,"HOU","MIL","1","1",126,98,4,2
2017-01-20,46,"HOU","GSW","1","0",110,146,4,4
2017-01-21,47,"HOU","MEM","0","1",142,95,4,1
2017-01-23,48,"HOU","MIL","0","0",110,159,4,2
2017-01-25,49,"HOU","BOS","0","0",117,137,4,3
2017-01-29,51,"HOU","IND","0","0",99,148,4,2
2017-01-31,52,"HOU","SAC","1","1",119,91,4,2
2017-02-02,53,"HOU","ATL","1","0",99,137,4,3
2017-02-23,59,"HOU","NOP","0","1",143,109,4,4
2017-02-25,60,"HOU","MIN","1","1",157,144,4,3
2017-02-27,61,"HOU","IND","1","0",107,136,4,2
2017-03-01,62,"HOU","LAC","0","1",142,103,4,4
2017-03-04,63,"HOU","MEM","1","1",141,112,4,1
2017-03-06,64,"HOU","SAS","0","0",103,137,4,4
2017-03-08,65,"HOU","UTA","1","0",111,126,4,2
2017-03-15,68,"HOU","LAL","1","1",176,80,4,1
2017-03-17,69,"HOU","NOP","0","0",106,160,4,4
2017-03-18,70,"HOU","DEN","0","1",118,110,4,3
2017-03-20,71,"HOU","DEN","1","1",133,147,4,3
2017-03-24,72,"HOU","NOP","1","1",130,125,4,4
2017-03-26,73,"HOU","OKC","1","1",160,138,4,4
2017-03-28,74,"HOU","GSW","1","0",113,126,4,4
2017-03-30,75,"HOU","POR","0","0",94,140,4,3
2017-04-02,77,"HOU","PHO","0","1",118,129,4,1
2017-04-05,78,"HOU","DEN","1","1",116,111,4,3
2017-04-07,79,"HOU","DET","1","0",124,123,4,1
2017-04-09,80,"HOU","SAC","0","1",146,147,4,2
2017-04-10,81,"HOU","LAC","0","0",89,157,4,4
2016-10-28,2,"IND","BRK","0","0",94,110,2,1
2016-11-01,4,"IND","LAL","1","1",131,92,2,1
2016-11-03,5,"IND","MIL","0","0",110,149,2,2
2016-11-05,6,"IND","CHI","1","1",123,96,2,2
2016-11-07,7,"IND","CHO","0","0",97,159,2,3
2016-11-14,11,"IND","ORL","1","1",111,55,2,1
2016-11-16,12,"IND","CLE","1","1",123,82,2,4
2016-11-18,13,"IND","PHO","1","0",100,122,2,1
2016-11-20,14,"IND","OKC","0","1",122,118,2,4
2016-11-23,16,"IND","ATL","1","0",77,111,2,3
2016-11-25,17,"IND","BRK","1","1",142,97,2,1
2016-11-27,18,"IND","LAC","1","1",103,65,2,4
2016-12-05,21,"IND","GSW","0","0",103,193,2,4
2016-12-07,22,"IND","PHO","0","1",129,80,2,1
2016-12-10,24,"IND","POR","1","1",143,108,2,3
2016-12-15,27,"IND","NOP","0","0",94,123,2,4
2016-12-17,28,"IND","DET","0","1",128,88,2,1
2016-12-20,30,"IND","NYK","0","0",121,130,2,1
2016-12-22,31,"IND","BOS","1","0",114,107,2,3
2016-12-26,32,"IND","CHI","0","0",87,97,2,2
2016-12-28,33,"IND","WAS","0","0",112,125,2,3
2016-12-30,34,"IND","CHI","1","1",131,103,2,2
2017-01-01,35,"IND","ORL","1","1",144,107,2,1
2017-01-03,36,"IND","DET","0","1",155,120,2,1
2017-01-05,37,"IND","BRK","1","1",146,110,2,1
2017-01-16,40,"IND","NOP","1","1",118,93,2,4
2017-01-18,41,"IND","SAC","0","1",116,110,2,2
2017-01-20,42,"IND","LAL","0","0",111,118,2,1
2017-01-21,43,"IND","UTA","0","0",96,128,2,2
2017-01-23,44,"IND","NYK","1","0",99,122,2,1
2017-01-29,47,"IND","HOU","1","1",148,99,2,4
2017-02-01,48,"IND","ORL","0","1",107,87,2,1
2017-02-06,51,"IND","OKC","1","1",85,95,2,4
2017-02-10,53,"IND","WAS","0","0",113,135,2,3
2017-02-13,55,"IND","SAS","1","0",110,124,2,4
2017-02-25,59,"IND","MIA","0","0",92,131,2,2
2017-02-27,60,"IND","HOU","0","1",136,107,2,4
2017-03-01,61,"IND","SAS","0","0",96,115,2,4
2017-03-06,63,"IND","CHO","0","0",95,124,2,3
2017-03-08,64,"IND","DET","1","1",137,100,2,1
2017-03-14,67,"IND","NYK","0","0",79,101,2,1
2017-03-15,68,"IND","CHO","1","1",125,70,2,3
2017-03-19,69,"IND","TOR","0","0",78,143,2,4
2017-03-20,70,"IND","UTA","1","1",118,114,2,2
2017-03-24,72,"IND","DEN","1","0",112,152,2,3
2017-03-26,73,"IND","PHI","1","1",127,88,2,1
2017-03-28,74,"IND","MIN","1","0",119,126,2,3
2017-03-29,75,"IND","MEM","0","0",107,121,2,1
2017-04-02,77,"IND","CLE","0","0",140,162,2,4
2017-04-08,80,"IND","ORL","0","1",161,119,2,1
2017-04-10,81,"IND","PHI","0","1",149,113,2,1
2016-10-27,1,"LAC","POR","0","1",118,99,4,3
2016-10-30,2,"LAC","UTA","1","1",104,69,4,2
2016-10-31,3,"LAC","PHO","1","1",139,81,4,1
2016-11-02,4,"LAC","OKC","1","0",85,74,4,4
2016-11-04,5,"LAC","MEM","0","1",114,88,4,1
2016-11-05,6,"LAC","SAS","0","1",136,94,4,4
2016-11-07,7,"LAC","DET","1","1",152,65,4,1
2016-11-14,11,"LAC","BRK","1","1",165,84,4,1
2016-11-16,12,"LAC","MEM","1","0",116,116,4,1
2016-11-18,13,"LAC","SAC","0","1",138,110,4,2
2016-11-23,16,"LAC","DAL","0","1",153,107,4,2
2016-11-25,17,"LAC","DET","0","0",113,117,4,1
2016-11-27,18,"LAC","IND","0","0",65,103,4,2
2016-11-29,19,"LAC","BRK","0","0",121,134,4,1
2016-12-01,20,"LAC","CLE","0","1",126,86,4,4
2016-12-02,21,"LAC","NOP","0","1",139,98,4,4
2016-12-07,23,"LAC","GSW","1","0",85,145,4,4
2016-12-10,24,"LAC","NOP","1","1",160,105,4,4
2016-12-16,27,"LAC","MIA","0","1",108,101,4,2
2016-12-18,28,"LAC","WAS","0","0",117,124,4,3
2016-12-20,29,"LAC","DEN","1","1",143,102,4,3
2016-12-22,30,"LAC","SAS","1","1",111,112,4,4
2016-12-23,31,"LAC","DAL","1","0",89,100,4,2
2016-12-25,32,"LAC","LAL","0","0",113,117,4,1
2016-12-26,33,"LAC","DEN","1","0",111,120,4,3
2016-12-28,34,"LAC","NOP","0","0",99,124,4,4
2016-12-30,35,"LAC","HOU","0","0",106,179,4,4
2016-12-31,36,"LAC","OKC","0","0",75,144,4,4
2017-01-02,37,"LAC","PHO","1","1",121,85,4,1
2017-01-04,38,"LAC","MEM","1","1",134,112,4,1
2017-01-06,39,"LAC","SAC","0","1",133,106,4,2
2017-01-11,41,"LAC","ORL","1","1",125,85,4,1
2017-01-14,42,"LAC","LAL","1","1",137,91,4,1
2017-01-16,43,"LAC","OKC","1","1",148,94,4,4
2017-01-21,45,"LAC","DEN","0","0",93,151,4,3
2017-01-23,46,"LAC","ATL","0","1",134,114,4,3
2017-01-28,48,"LAC","GSW","0","0",87,193,4,4
2017-02-01,49,"LAC","PHO","0","1",145,105,4,1
2017-02-02,50,"LAC","GSW","1","0",137,153,4,4
2017-02-06,52,"LAC","TOR","0","0",124,128,4,4
2017-02-13,55,"LAC","UTA","0","1",93,70,4,2
2017-02-23,57,"LAC","GSW","0","0",105,157,4,4
2017-03-01,60,"LAC","HOU","1","0",103,142,4,4
2017-03-03,61,"LAC","MIL","0","0",106,130,4,2
2017-03-04,62,"LAC","CHI","0","1",116,89,4,2
2017-03-06,63,"LAC","BOS","1","1",138,95,4,3
2017-03-08,64,"LAC","MIN","0","0",88,131,4,3
2017-03-13,67,"LAC","UTA","0","0",105,132,4,2
2017-03-15,68,"LAC","MIL","1","0",108,97,4,2
2017-03-18,70,"LAC","CLE","1","1",144,59,4,4
2017-03-20,71,"LAC","NYK","1","1",134,114,4,1
2017-03-21,72,"LAC","LAL","0","1",152,112,4,1
2017-03-23,73,"LAC","DAL","0","0",96,109,4,2
2017-03-25,74,"LAC","UTA","1","1",126,90,4,2
2017-03-26,75,"LAC","SAC","1","0",118,101,4,2
2017-03-29,76,"LAC","WAS","1","1",164,116,4,3
2017-03-30,77,"LAC","PHO","0","1",135,115,4,1
2017-04-05,79,"LAC","DAL","1","1",130,102,4,2
2017-04-08,80,"LAC","SAS","0","1",124,82,4,4
2017-04-10,81,"LAC","HOU","1","1",157,89,4,4
2016-10-28,2,"LAL","UTA","0","0",72,102,1,2
2016-10-30,3,"LAL","OKC","0","0",94,130,1,4
2016-11-01,4,"LAL","IND","0","0",92,131,1,2
2016-11-02,5,"LAL","ATL","0","1",143,123,1,3
2016-11-04,6,"LAL","GSW","1","1",131,107,1,4
2016-11-06,7,"LAL","PHO","1","1",137,91,1,1
2016-11-08,8,"LAL","DAL","1","0",91,139,1,2
2016-11-10,9,"LAL","SAC","0","1",105,95,1,2
2016-11-18,13,"LAL","SAS","1","0",109,149,1,4
2016-11-20,14,"LAL","CHI","1","0",113,144,1,2
2016-11-23,16,"LAL","GSW","0","0",93,206,1,4
2016-11-25,17,"LAL","GSW","1","0",77,134,1,4
2016-11-27,18,"LAL","ATL","1","1",124,95,1,3
2016-11-29,19,"LAL","NOP","0","0",100,129,1,4
2016-12-02,21,"LAL","TOR","0","0",61,143,1,4
2016-12-03,22,"LAL","MEM","0","0",95,131,1,1
2016-12-05,23,"LAL","UTA","1","0",93,123,1,2
2016-12-07,24,"LAL","HOU","0","0",78,172,1,4
2016-12-11,26,"LAL","NYK","1","0",105,151,1,1
2016-12-16,29,"LAL","PHI","0","1",105,92,1,1
2016-12-17,30,"LAL","CLE","0","0",118,149,1,4
2016-12-20,31,"LAL","CHO","0","0",130,128,1,3
2016-12-22,32,"LAL","MIA","0","0",104,139,1,2
2016-12-23,33,"LAL","ORL","0","0",85,126,1,1
2016-12-25,34,"LAL","LAC","1","1",117,113,1,4
2016-12-27,35,"LAL","UTA","1","0",101,107,1,2
2016-12-29,36,"LAL","DAL","1","0",86,120,1,2
2017-01-01,37,"LAL","TOR","1","0",114,136,1,4
2017-01-03,38,"LAL","MEM","1","1",130,111,1,1
2017-01-05,39,"LAL","POR","0","0",98,145,1,3
2017-01-06,40,"LAL","MIA","1","1",146,92,1,2
2017-01-10,42,"LAL","POR","1","0",76,132,1,3
2017-01-14,44,"LAL","LAC","0","0",91,137,1,4
2017-01-15,45,"LAL","DET","1","0",104,110,1,1
2017-01-17,46,"LAL","DEN","1","0",120,149,1,3
2017-01-20,47,"LAL","IND","1","1",118,111,1,2
2017-01-22,48,"LAL","DAL","0","0",49,158,1,2
2017-01-25,49,"LAL","POR","0","0",99,113,1,3
2017-01-31,51,"LAL","DEN","1","1",142,125,1,3
2017-02-02,52,"LAL","WAS","0","0",105,134,1,3
2017-02-06,54,"LAL","NYK","0","1",130,102,1,1
2017-02-10,56,"LAL","MIL","0","1",133,122,1,2
2017-02-14,57,"LAL","SAC","1","0",93,115,1,2
2017-03-03,62,"LAL","BOS","1","0",95,132,1,3
2017-03-07,64,"LAL","DAL","0","0",119,142,1,2
2017-03-13,67,"LAL","DEN","0","0",88,166,1,3
2017-03-15,68,"LAL","HOU","0","0",80,176,1,4
2017-03-17,69,"LAL","MIL","1","0",104,116,1,2
2017-03-19,70,"LAL","CLE","1","0",125,147,1,4
2017-03-21,71,"LAL","LAC","1","0",112,152,1,4
2017-03-24,72,"LAL","MIN","1","1",127,148,1,3
2017-03-26,73,"LAL","POR","1","0",78,121,1,3
2017-03-28,74,"LAL","WAS","1","0",123,123,1,3
2017-03-30,75,"LAL","MIN","0","0",107,137,1,3
2017-04-02,77,"LAL","MEM","1","1",124,111,1,1
2017-04-05,78,"LAL","SAS","0","1",114,105,1,4
2017-04-07,79,"LAL","SAC","1","1",101,104,1,2
2017-04-09,80,"LAL","MIN","1","1",117,131,1,3
2017-04-11,81,"LAL","NOP","1","1",126,110,1,4
2016-10-30,3,"MEM","WAS","1","1",117,110,1,3
2016-11-01,4,"MEM","MIN","0","0",63,145,1,3
2016-11-02,5,"MEM","NOP","1","1",90,75,1,4
2016-11-04,6,"MEM","LAC","1","0",88,114,1,4
2016-11-06,7,"MEM","POR","1","0",98,99,1,3
2016-11-08,8,"MEM","DEN","1","1",115,118,1,3
2016-11-14,10,"MEM","UTA","0","1",105,98,1,2
2016-11-16,11,"MEM","LAC","0","1",116,116,1,4
2016-11-18,12,"MEM","DAL","0","1",75,62,1,2
2016-11-23,15,"MEM","PHI","0","1",108,95,1,1
2016-11-25,16,"MEM","MIA","1","0",86,82,1,2
2016-11-26,17,"MEM","MIA","0","1",125,108,1,2
2016-12-01,20,"MEM","ORL","1","1",93,95,1,1
2016-12-03,21,"MEM","LAL","1","1",131,95,1,1
2016-12-05,22,"MEM","NOP","0","1",108,128,1,4
2016-12-06,23,"MEM","PHI","1","1",102,83,1,1
2016-12-08,24,"MEM","POR","1","1",83,83,1,3
2016-12-10,25,"MEM","GSW","1","1",129,77,1,4
2016-12-16,28,"MEM","SAC","1","0",93,98,1,2
2016-12-18,29,"MEM","UTA","1","0",47,102,1,2
2016-12-20,30,"MEM","BOS","1","0",110,129,1,3
2016-12-23,32,"MEM","HOU","1","1",135,109,1,4
2016-12-26,33,"MEM","ORL","0","0",111,124,1,1
2016-12-27,34,"MEM","BOS","0","0",109,129,1,3
2016-12-29,35,"MEM","OKC","1","1",122,61,1,4
2016-12-31,36,"MEM","SAC","0","1",123,112,1,2
2017-01-03,37,"MEM","LAL","0","0",111,130,1,1
2017-01-04,38,"MEM","LAC","0","0",112,134,1,4
2017-01-06,39,"MEM","GSW","0","1",136,137,1,4
2017-01-11,41,"MEM","OKC","0","0",83,122,1,4
2017-01-13,42,"MEM","HOU","0","1",114,104,1,4
2017-01-15,43,"MEM","CHI","1","0",109,130,1,2
2017-01-18,44,"MEM","WAS","0","0",108,123,1,3
2017-01-20,45,"MEM","SAC","1","1",122,94,1,2
2017-01-21,46,"MEM","HOU","1","0",95,142,1,4
2017-01-25,47,"MEM","TOR","1","1",118,89,1,4
2017-01-28,49,"MEM","UTA","0","1",99,108,1,2
2017-02-01,51,"MEM","DEN","0","1",134,107,1,3
2017-02-06,54,"MEM","SAS","1","1",107,53,1,4
2017-02-10,56,"MEM","GSW","1","0",91,153,1,4
2017-02-13,57,"MEM","BRK","0","1",142,98,1,1
2017-03-03,62,"MEM","DAL","0","0",92,126,1,2
2017-03-04,63,"MEM","HOU","0","0",112,141,1,4
2017-03-06,64,"MEM","BRK","1","0",105,138,1,1
2017-03-13,67,"MEM","MIL","1","1",131,101,1,2
2017-03-15,68,"MEM","CHI","0","1",112,102,1,2
2017-03-18,70,"MEM","SAS","1","1",113,95,1,4
2017-03-21,71,"MEM","NOP","0","0",78,105,1,4
2017-03-23,72,"MEM","SAS","0","0",94,110,1,4
2017-03-26,73,"MEM","GSW","0","0",96,130,1,4
2017-03-29,75,"MEM","IND","1","1",121,107,1,2
2017-04-02,77,"MEM","LAL","0","0",111,124,1,1
2017-04-05,79,"MEM","OKC","1","0",112,101,1,4
2017-04-07,80,"MEM","NYK","1","1",118,87,1,1
2017-04-09,81,"MEM","DET","1","0",94,115,1,1
2016-10-28,2,"MIA","CHO","1","0",76,115,2,3
2016-10-30,3,"MIA","SAS","1","0",101,107,2,4
2016-11-01,4,"MIA","SAC","1","1",122,84,2,2
2016-11-04,5,"MIA","TOR","0","0",81,109,2,4
2016-11-07,6,"MIA","OKC","0","0",82,105,2,4
2016-11-10,7,"MIA","CHI","1","0",97,111,2,2
2016-11-14,9,"MIA","SAS","0","0",91,108,2,4
2016-11-23,14,"MIA","DET","0","0",70,134,2,1
2016-11-25,15,"MIA","MEM","0","1",82,86,2,1
2016-11-26,16,"MIA","MEM","1","0",108,125,2,1
2016-12-01,19,"MIA","UTA","0","1",115,129,2,2
2016-12-03,20,"MIA","POR","0","0",101,104,2,3
2016-12-06,21,"MIA","NYK","1","0",106,130,2,1
2016-12-07,22,"MIA","ATL","0","0",89,124,2,3
2016-12-10,24,"MIA","CHI","0","0",97,125,2,2
2016-12-16,27,"MIA","LAC","1","0",101,108,2,4
2016-12-18,28,"MIA","BOS","1","0",98,112,2,3
2016-12-20,29,"MIA","ORL","1","0",124,140,2,1
2016-12-22,30,"MIA","LAL","1","1",139,104,2,1
2016-12-23,31,"MIA","NOP","0","0",95,99,2,4
2016-12-27,32,"MIA","OKC","1","0",84,113,2,4
2016-12-29,33,"MIA","CHO","0","0",82,109,2,3
2016-12-30,34,"MIA","BOS","0","0",135,130,2,3
2017-01-01,35,"MIA","DET","1","0",102,119,2,1
2017-01-03,36,"MIA","PHO","0","0",85,116,2,1
2017-01-04,37,"MIA","SAC","0","1",133,91,2,2
2017-01-06,38,"MIA","LAL","0","0",92,146,2,1
2017-01-10,40,"MIA","GSW","0","0",96,136,2,4
2017-01-13,41,"MIA","MIL","0","0",119,144,2,2
2017-01-17,42,"MIA","HOU","1","1",112,114,2,4
2017-01-21,44,"MIA","MIL","1","1",114,102,2,2
2017-01-23,45,"MIA","GSW","1","1",108,111,2,4
2017-01-25,46,"MIA","BRK","0","1",121,97,2,1
2017-01-28,48,"MIA","DET","1","1",124,102,2,1
2017-02-01,50,"MIA","ATL","1","1",132,88,2,3
2017-02-06,52,"MIA","MIN","0","1",121,134,2,3
2017-02-10,54,"MIA","BRK","0","1",112,97,2,1
2017-02-13,56,"MIA","ORL","1","0",104,125,2,1
2017-02-25,59,"MIA","IND","1","1",131,92,2,2
2017-02-27,60,"MIA","DAL","0","0",97,106,2,2
2017-03-01,61,"MIA","PHI","1","1",151,78,2,1
